,Day,kurt_day_mean_min_magn,abs_mean_lastday_mean_magn,abs_mean_lastday_min_magn,energy_sstd_lastday_mean_magn,energy_sstd_lastday_max_min_magn,frequency_center_min_magn,frequency_center_lastday_min_magn,mean_square_frequency_min_magn,mean_square_frequency_lastday_mean_magn,mean_square_frequency_lastday_min_magn,mean_square_frequency_lastday_max_min_magn,frequency_entropy_max_min_magn,frequency_entropy_lastday_mean_magn,frequency_entropy_lastday_max_min_magn,level4d_energy_lastday_mean_magn,level5d_energy_lastday_max_min_magn,ulf_power_lastday_max_min_magn,ulf_kurt_lastday_min_magn,ulf_kurt_lastday_max_min_magn,ulf_energy_smax_lastday_mean_magn,ulf_energy_smax_lastday_max_min_magn,diff_1_lastday_max_min_magn,skew_lastday_max_sound,skew_lastday_min_sound,kurt_max_min_sound,kurt_lastday_max_min_sound,abs_max_max_min_sound,abs_mean_lastday_min_sound,s_zero_rate_max_lastday_mean_sound,power_10_15_day_mean_min_sound,power_35_40_lastday_mean_sound,mean_square_frequency_lastday_mean_sound,mean_square_frequency_lastday_min_sound,mean_square_frequency_lastday_max_min_sound,frequency_entropy_lastday_mean_sound,frequency_entropy_lastday_max_min_sound,level6a_energy_day_mean_min_sound,mean_lastday_max_min_sound,label_M,label_long,label_lati,PC1,PC2,PC3,PC4,PC5
779,231,0.313201216594266,-0.0809107155119747,-1.68739680630259,0.174635622137272,10.54738406,51.9435,52.4406,46.2636,60.3924038227628,46.2636,114.1314,6.12922,6.80216522154648,5.82919,440.678856056473,7832.03399,1.04647892774,-1.20562,2513.91562,0.0310023926944196,2.326619269857,10.72805,1.1998,-2.95158,685.35086,685.33561,1.57662,-0.0320809403848735,148.275462962963,1.54504034051446e-05,3.31923577970679e-06,65.5730393518518,20.1097,126.9763,8.72004483796296,2.07542,0.764272808810811,2.388561,0.0,-1.0,-1.0,2.14064080226234,0.490093050081426,-0.215034984469195,-1.5948381267645,-1.84532816340288
780,238,-0.3220582265625,0.350671243176575,-1.59853280630259,0.225155436957465,9.148869076,51.0089,51.839,41.0783,58.1241189236111,41.0783,189.8787,6.35546,6.80194873263889,6.01116,1035.90219751736,11294.55029,1.36341868153,-0.951384,2506.141384,0.0637410863057899,2.3450288712,12.71601,0.976489,-2.95769,13183.14495,84.13885,1.41403,-0.0320830103848735,144.174382716049,2.10519405512618e-05,3.22824561033951e-06,65.8831285493827,18.3148,130.4352,8.66921569444444,2.53468,0.554462189932988,2.377784,0.0,-1.0,-1.0,3.33534180295398,0.0734502221311896,0.127001170814569,-1.66430127790256,-1.16165620851454
781,245,-0.524165440937782,0.241612006634471,-1.66894480630259,0.163417617689685,8.625512216,47.8924,51.7957,20.0831,61.4355968531469,49.9916,115.2334,6.61542,6.8487691958042,6.14886,221.942045839161,8136.59648,0.99243072661,-1.11154,2477.41154,0.0230992633619143,2.36809879475,9.48286,0.899033,-2.9006,19322.2565,357.84336,1.38252,-0.0356201603848735,147.266281945589,5.32031896218117e-06,3.73972961747733e-06,67.1467459864798,0.0339908,148.9880092,8.6632060016488,3.88057,0.544512640889116,2.376033,0.0,-1.0,-1.0,3.39582957746964,-0.597126501755893,-1.0575933309885,-1.29716491432386,-0.749825625505724
782,252,0.439609801517149,0.438523267228678,-1.74595620630259,0.35797518858705,9.1803789484,50.4973,52.6761,0.270305,68.5239478205938,50.0042,182.0428,6.64526,6.85746199936829,5.81701,295.613825087997,6414.13036,8.625479330848,-1.47571,2496.32571,0.089748395011921,8.981739013389,14.31667,2.27053,-7.20038,1014.48,763.59312,2.17777,-0.0353931043848735,121.409959467284,1.77067975771256e-05,2.71610218108859e-06,59.9516827330631,8.91383,140.01717,8.75153904458599,2.57561,0.698868593053852,4.794912,0.0,-1.0,-1.0,4.82747190644115,0.160539646963322,0.0812328680500158,-1.66973828860689,-1.31848869778639
783,259,0.194635169772601,0.38147178731915,-1.74777860630259,0.271307628279867,10.4832524879,49.5101,49.9032,49.3679,59.7049725457571,49.967,104.669,6.87303,6.69427262340544,6.78785,217.517973358902,5919.014254,6.23849888186,-1.96971,2522.41971,0.0536947405315696,8.75220882639,13.0071,1.45418,-2.93554,5600.09845,260.48407,1.49747,-0.0353914983848735,109.46803652968,2.52893383271176e-05,2.17436758066781e-06,57.1492154166667,9.93151,138.65449,8.85984617579909,2.39917,0.482962550872717,4.795052,0.0,-1.0,-1.0,4.01127932673728,-0.391946686239534,0.229852610455256,-0.930544716386092,-2.03139023038307
784,266,-0.108002083675676,0.616024354764912,-1.79540280630259,0.366357881311397,15.11609363762,18.2002,51.5748,0.00687159,62.2090604657247,49.784,176.632,7.39398,6.70790363945578,6.20128,278.488354424605,6218.1482364,9.33837886965,-1.97228,2512.21228,0.0883359553754317,8.7892988789,12.93826,1.17298,-2.93837,600.94255,299.02798,1.53695,-0.0356201603848735,111.564364207221,2.96313107472516e-05,2.48214911047619e-06,58.4897081548927,0.0339908,142.0580092,8.76902908948195,3.82062,0.165904759342441,4.79325,0.0,-1.0,-1.0,6.08903821274932,-1.05850757098542,0.463159548959,-2.57918966135873,-1.16322345806178
785,273,-0.0753258677579353,0.319759487061785,-1.74184580630259,0.210150711326543,7.571836923,45.6421,49.5333,48.98,64.9155735739232,49.9872,182.7888,7.01266,6.69962700814901,6.23753,235.014272284109,4924.131504,1.36646831866,-1.09711,2507.71711,0.0375529545105879,2.35448819062,10.9638,0.585549,-2.92359,654.69582,88.69344,1.27976,-0.0356201603848735,123.155042918455,2.38074971186458e-05,2.70200522569742e-06,58.4963888849785,0.0339908,138.7860092,8.69992070815451,3.79391,0.684424197483631,4.807751,0.0,-1.0,-1.0,3.53399440375573,-0.287031247105172,-0.720719532370561,-1.82837482882132,-1.02249635161703
786,280,-0.100194055223881,0.558687433477023,-1.75658860630259,0.310778550778237,8.3218998827,46.3876,51.2664,49.6963,66.1765493663912,49.9583,184.2887,6.76492,6.78919499173554,6.69179,315.606546666612,9108.2412138,8.59996855898,-1.92626,2508.97626,0.103444521414837,8.88070890178,14.23472,0.801019,-2.89247,26662.002,195.44703,1.091,-0.0353902683848735,114.769505354411,1.99106405317015e-05,2.69566302658848e-06,57.5268243753187,10.5398,123.0192,8.72524764405915,3.10487,0.504871642082932,4.792524,0.0,-1.0,-1.0,5.14414982083014,-0.573104911983476,-0.0696759676358579,-0.333915467305361,-1.44662342863842
787,287,0.0624590693679082,0.77911487174228,-1.76406180630259,0.289018919738248,7.706825732,47.1098,48.8995,49.791,65.2736233173077,49.9878,177.8892,7.1815,6.72770549679487,6.23818,280.596180399733,5810.4469243,5.44998841962,-1.90968,2517.75968,0.0792094470872435,8.86819804189,13.38101,1.95845,-118.633,14199.52233,14199.50429,1.49561,-0.0356201364697735,106.962053571429,2.84734824620645e-05,2.31595015742864e-06,60.8895997023809,11.4063,134.0807,8.79720600198413,3.17101,0.68010721676494,4.796607,0.0,-1.0,-1.0,5.79209501517576,-2.01090518183835,-1.37021532518038,1.55787322781543,-1.23060209763124
788,294,-0.0042464290928597,0.810634503790661,-1.73748830630259,0.338673716225288,9.5201093513,47.3501,48.8294,49.9098,66.2054372462973,49.9974,181.3406,6.9006,6.75686736697751,6.57225,390.872292290071,8504.4309533,9.84554852819,-1.97595,2501.38595,0.128054598212551,8.89319845917,12.76174,63.2403,-12.1863,17656.07148,4771.28676,2.31337,-0.0356201603848735,103.494159471813,2.78727232936983e-05,2.65413788726308e-06,62.003285243677,0.0339908,145.2030092,8.83372759268664,3.85946,0.606292667435544,4.798956,0.0,-1.0,-1.0,5.98010567093007,-1.0239400512511,-0.672316937016987,0.613542076515899,-1.24462316069051
789,301,0.0103454508401081,0.892321978954861,-1.74662320630259,0.326141812408672,13.716467017,45.3226,48.3963,49.6124,67.1738145528455,49.997,186.01,6.90261,6.81412693766938,6.29958,404.411023704661,6957.715491,8.20556847884,-1.94665,2526.49665,0.192782682976117,9.0442383223,13.53901,1.39962,-2.92878,22799.98932,170.18432,2.67903,-0.0356201603848735,103.98921224285,2.82755915053746e-05,2.77243615775715e-06,62.6028756656297,0.0339908,145.1980092,8.76408256397391,4.15753,0.46030400900036,4.93146965,0.0,-1.0,-1.0,6.04825666435222,-0.195725514666178,-0.0121985270602838,-0.336704796222537,-1.14133717744052
790,308,0.0538525412339963,0.865919694304472,-1.75447630630259,0.405781829681015,16.063883906,45.7027,51.4441,48.3216,67.0560309602649,49.9424,185.8666,6.68114,7.02968853752759,6.27411,465.696786743433,8941.1381949,9.68068913738,-1.79223,1988.57223,0.259363748519867,9.09074816599,12.82433,0.640405,-2.92349,441.44729,154.74307,3.3808,-0.0356201603848735,109.075141533711,2.76037126590422e-05,3.85350967816263e-06,61.9423766808029,0.0339908,142.5270092,8.75906096757591,4.49231,0.773103756310208,5.052655,0.0,-1.0,-1.0,5.66572894368291,1.12385279327772,0.749624512034622,-0.876417244662797,-0.856544838958701
791,315,0.0214307870125793,0.87608483396695,-1.74485583963593,0.364554821960332,5.51236053633333,45.0639,53.1859333333333,49.8042,65.8154230233603,50.0046,182.836066666667,6.28621,6.98685169496855,4.463525,379.39898968726,5283.27522133333,8.86534212300333,-1.83241,978.394778333333,0.198276636949351,9.0407242378,9.18713833333334,0.4769204,-7.19579333333333,844.5189225,558.268606666667,2.7173225,-0.0356201603848735,109.256767109295,2.63940409235361e-05,2.99768302213155e-06,61.9335890408069,0.0339908,144.3080092,8.77320726634321,3.85653666666667,0.779899334672502,4.804663,0.0,-1.0,-1.0,3.75697077745405,0.987631090591447,-0.33585710385653,-0.193809052297863,-0.0726849523011932
792,322,-0.0470599312645541,0.93963470377798,-1.71128137296926,0.386555994245926,5.97977650833333,51.54515,53.01995,49.9869333333333,66.7794155486149,49.9869333333333,184.701733333333,5.20791,7.01471227820025,4.34534,427.153960861416,5896.6334345,4.17733077898,-1.56957533333333,831.150102,0.11762849396713,6.52761987944667,11.1999525,16.007,-2.87659666666667,524.2640975,524.213256666667,1.61401,-0.0356201603848735,107.959713923592,2.63762137339174e-05,2.61247729719811e-06,60.3138392742531,0.0339908,144.512342533333,8.83208088719899,3.91108,0.708130532722035,4.80470666666667,0.0,-1.0,-1.0,3.34351437545947,1.07603395340395,-0.28480368516028,0.212794629356757,0.0728094617618115
793,329,0.0655354064888348,0.775649793412048,-1.77171457296926,0.384704992906559,9.23826355073334,12.4335,52.9920333333333,0.000129571,64.2674608064516,37.7022,195.367133333333,7.80447333333333,6.96890646980976,4.2140975,321.460785544595,5224.98231036667,6.35189206821667,-0.911299,1151.50128366667,0.0877923615914527,6.69360832894,9.926935,0.637451576666667,-2.89247,7040.792155625,116.419241383333,1.929085,-0.0354156040515402,91.5839484730062,2.09516373023153e-05,2.17236864494464e-06,58.3439915834419,12.4237333333333,133.131266666667,8.87430062744247,3.10852,0.59264398657562,4.80770166666667,0.0,-1.0,-1.0,4.70649770907418,-1.38206359971733,-0.289926743647455,-2.43221683316104,-0.410728613981592
794,336,0.103148528543116,0.58963690410633,-1.78583650630259,0.403739633352332,9.66235073495,16.1483933333333,53.29015,0.0003135966333333,67.256984559214,32.1882,202.066133333333,7.36899166666667,6.90645978757302,4.07632333333333,392.269081767229,5820.1783094,3.59254550504667,-1.67094666666667,1675.52545466667,0.0943054894460811,5.52923707497333,12.26655,0.4069172975,-2.9290375,2023.94588666667,213.510053333333,2.05348,-0.0354136373848735,93.1219532279315,2.22191131692975e-05,5.04850100478837e-07,57.9345131422925,12.21385,111.673816666667,8.8673034280303,2.95164,0.134988580205826,4.80967166666667,0.0,-1.0,-1.0,4.88580429347222,-1.05933495762785,0.231288349550536,-2.60534555531606,-0.6540678173404
795,343,-0.143963672620224,0.40067559595209,-1.79622825630259,0.313001601952322,11.0839850732075,40.5141,53.7641,15.335575,64.1368047378277,15.335575,218.870758333333,5.17685833333333,7.03853057265918,5.066915,386.373717806696,5465.89848030333,9.92973204338333,-1.954165,706.589995,0.111953894857349,8.68311174686333,9.49129166666666,0.43612105,-2.941925,6493.15519,114.222095866667,1.38244666666667,-0.0356201603848735,106.868298832272,1.81620846984008e-05,2.85707662271271e-06,59.4983954413482,0.0339908,145.5050092,8.74169009288747,3.82999666666667,0.0788062454397627,4.80927266666667,4.4,101.42,27.93,5.05724641797171,-0.0995793135546937,-0.16541133981304,-1.38842090556603,0.368719329681487
796,350,-0.104209432662069,0.37028270152974,-1.79381697296926,0.310199618469031,10.2363059864533,21.8136,51.44805,0.000496399,63.3212771634937,9.99989333333333,204.329773333333,7.011785,6.9913308742485,3.89944666666667,456.616336306316,6058.68654999,4.28711704666,-0.906294,846.469497333333,0.0923067849021782,6.64204133079583,12.1413883333333,0.953877475,-2.94255666666667,1792.99578,187.6268259,2.59494333333333,-0.0354096603848735,90.3436223000584,1.77866712936206e-05,2.45717358713631e-06,59.3244802101576,13.1171,132.886566666667,8.87505257807939,3.25898333333333,0.636019314601132,4.808566,0.0,-1.0,-1.0,4.68948351859544,-1.327752679961,-0.109331158458119,-2.75842142608553,-0.0148231347487934
797,357,-0.159387880401598,0.285576675810788,-1.77732640630259,0.279955131376832,7.19569077935,51.95035,51.95035,16.206725,65.8065445952795,44.310425,190.456575,5.44675333333333,6.99600799377353,4.07819,313.849244479543,4149.767994875,8.09009597547667,-1.16455233333333,1218.78288566667,0.0662795642380473,8.66898784041,9.07572333333333,1.3010816,-4.12576,8881.01403333333,86.0631286,2.213885,-0.0354101340515402,98.5570564775505,1.72523783564781e-05,2.23458359813476e-06,59.0676344326515,12.3505666666667,132.620433333333,8.80830607326643,3.75784,0.610816614328434,4.8715353,0.0,-1.0,-1.0,3.39082436946999,-0.0082188606115049,-0.437416821807594,-0.53992896099458,-0.125252899351618
798,364,-0.211765253678385,0.519189566984508,-1.77692033963592,0.340828961936967,7.20679945755,51.5160666666667,52.87135,41.1407666666667,66.7329288009701,49.156,183.512,4.90437,6.98324846331666,4.78131833333334,484.105164709262,6894.89248414667,3.640635645092,-1.53902766666667,1705.79569433333,0.061779305771697,4.47030886178,12.7381718333333,3.372663085,-4.14024,541.380645833333,96.2969377,1.13227,-0.0356201603848735,93.9570239054526,1.69385135630559e-05,1.99651058402683e-06,57.8431634740935,0.0339908,145.8157592,8.80643030318292,3.85734,0.537843118210092,4.81355266666667,0.0,-1.0,-1.0,3.35390928219029,0.685231827165816,0.0707173206748936,-0.405941877864776,-0.171772624108696
799,371,-0.082945802654803,0.0471923880616143,-1.78512290630259,0.228188878032004,7.35069696899167,52.6600666666667,52.7458666666667,6.273675,70.4679464847929,28.1371666666667,202.329583333333,4.39799333333333,7.00963721496256,4.17045333333333,225.310348577356,4804.01296873333,3.407176506684,-1.6603725,904.3163725,0.0310318339597534,3.77019020738333,12.4811233333333,1.51156666666667,-4.2236,226.59883,94.0833640666667,2.86833,-0.0356201603848735,82.2406713829935,1.54251779829265e-05,2.21870310704241e-06,59.9911888970454,0.0339908,145.378342533333,8.93071129698987,3.89043,0.483964956031614,4.81720258333333,0.0,-1.0,-1.0,3.5572554716162,0.117396640861368,-0.537344071104715,-0.962197523238504,0.230903880036702
