,Day,kurt_day_mean_min_magn,abs_mean_lastday_mean_magn,abs_mean_lastday_min_magn,energy_sstd_lastday_mean_magn,energy_sstd_lastday_max_min_magn,frequency_center_min_magn,frequency_center_lastday_min_magn,mean_square_frequency_min_magn,mean_square_frequency_lastday_mean_magn,mean_square_frequency_lastday_min_magn,mean_square_frequency_lastday_max_min_magn,frequency_entropy_max_min_magn,frequency_entropy_lastday_mean_magn,frequency_entropy_lastday_max_min_magn,level4d_energy_lastday_mean_magn,level5d_energy_lastday_max_min_magn,ulf_power_lastday_max_min_magn,ulf_kurt_lastday_min_magn,ulf_kurt_lastday_max_min_magn,ulf_energy_smax_lastday_mean_magn,ulf_energy_smax_lastday_max_min_magn,diff_1_lastday_max_min_magn,skew_lastday_max_sound,skew_lastday_min_sound,kurt_max_min_sound,kurt_lastday_max_min_sound,abs_max_max_min_sound,abs_mean_lastday_min_sound,s_zero_rate_max_lastday_mean_sound,power_10_15_day_mean_min_sound,power_35_40_lastday_mean_sound,mean_square_frequency_lastday_mean_sound,mean_square_frequency_lastday_min_sound,mean_square_frequency_lastday_max_min_sound,frequency_entropy_lastday_mean_sound,frequency_entropy_lastday_max_min_sound,level6a_energy_day_mean_min_sound,mean_lastday_max_min_sound,label_M,label_long,label_lati,PC1,PC2,PC3,PC4,PC5
174,175,-1.57438626736111,2.6704223242138,-2.0217804945362,0.420850924540278,4.7515954204,54.7151,56.4773,50.0284,89.0399020833333,50.3322,176.5918,5.65575,7.54508486111111,4.75852,2965.49450718958,8746.3246684,13.426199725678,-1.95043,2392.89043,2.14896015197142,18.376299645244,2.97658,0.370734,-0.00783302,1.011273,0.954274,0.1010105,-0.0813424679108613,172.265895953757,1.00696185763889e-06,5.81515485549133e-07,109.095946242775,57.93,71.756,8.76248832369942,0.884259999999999,0.0684213815028901,0.0489600000000001,0.0,-1.0,-1.0,4.037239952373,7.84190251173036,4.22821983085381,-1.42977922640547,0.423209119280057
175,182,-1.63448463286713,1.60235251385541,-1.9143860945362,0.41641025172028,2.518246,54.4609,57.7611,50.1006,53.5528241258741,50.3251,29.973,5.59733,6.37993185314685,4.87009,412.977043325175,9820.32017,3.338859698562,-1.93184,2168.66184,0.103442482410839,8.244829688695,3.62671,0.390153,-0.00293985,12.35375,0.931046,0.12541885,-0.0814962679108613,193.6875,1.01019847222222e-06,5.22234149305556e-07,91.7954173611111,58.0219,74.4291,8.57056284722222,0.883470000000001,0.0683051120641891,0.03783,0.0,-1.0,-1.0,-0.278719190561155,1.88372441549716,1.05643837742124,-1.22896508966418,-2.52192261175313
176,189,-1.60837494076655,-0.344740622313981,-1.7308450945362,0.268135865701389,17.218558158,54.5603,55.1132,50.2022,63.8608711805556,50.2264,162.5956,5.84615,6.26645329861111,4.33537,82.3441469097222,2055.65365,0.255415622688,-0.412379,2455.272379,0.0133502844530763,1.700719618921,12.92125,0.436688,0.0036925,1.2898129,0.899209,0.0916058999999999,-0.0819082679108613,194.697916666667,9.9366073611111e-07,4.44252465277778e-07,96.977690625,58.2737,80.5193,8.593095625,0.93867,0.0705203045296166,0.0392199999999998,0.0,-1.0,-1.0,0.409302221691282,1.42027822095131,0.736647293804876,-2.21243916335276,-3.44178801112803
177,196,-1.49333054861111,0.194612190186019,-1.6599680945362,0.341293812513889,17.714919194,53.7062,53.7062,50.0871,58.0710048611111,50.2378,164.4892,5.92653,6.25986131944444,5.04039,154.631885972222,2779.29958,0.539881474226,-0.319105,2251.819105,0.0239416194565,2.094329589115,12.93274,0.297235,-0.00281501,4.56099,0.773606,0.1276676,-0.0842556579108613,175.652777777778,9.86802545138889e-07,3.89670944444444e-07,88.2921118055555,54.6738,72.8472,8.61577878472222,0.93534,0.0611472819444444,0.0392000000000001,0.0,-1.0,-1.0,0.757445687649526,0.992228249872146,1.17616588627709,-2.19406681184896,-3.2442875101593
178,203,-1.4563531875,-0.106526615369537,-2.0125155945362,0.263668811208333,6.404638906,54.3766,60.2225,50.1829,64.5047815972222,50.4845,155.7365,5.76283,6.55744298611111,4.42266,137.967464054167,2549.4594532,0.349848706246,-0.000794568,2015.460794568,0.012864376046309,1.352199601809,13.59374,0.300334,-0.00193499,1.209435,1.209435,0.0738055,-0.0843876879108613,177.680555555556,9.76566385416665e-07,4.42040454861111e-07,87.9321979166667,54.1739,74.8731,8.58305958333333,1.02575,0.0594058559027777,0.0385599999999999,3.9,103.97,31.44,-0.513938074803718,1.50195756602123,0.455947572984369,-1.76158422205141,-2.61243179524242
179,210,-1.39666482291667,0.271878849908241,-1.8595570945362,0.362879820645833,17.960137814,53.5982,54.8753,50.1041,57.1764277777778,50.1609,172.4961,5.54891,6.23659836805556,5.48987,146.678670243056,2987.99893,0.297687669386,-0.286242,2357.196242,0.014870185745427,1.74566960937,11.86695,0.288337,-0.0137576,1.2555369,0.8635,0.1100843,-0.0841011679108613,169.207468879668,9.77095717770035e-07,3.97128614107884e-07,93.1016228215768,53.6244,73.6786,8.63513564315353,1.05261,0.0600623864111498,0.0460799999999999,0.0,-1.0,-1.0,0.837315747579167,1.02390627040231,1.21743734854632,-2.18344314873251,-3.45397763633165
180,217,-1.40071305555556,0.488077570969023,-1.7746320945362,0.656701290195122,5.092743169,53.4058,53.4058,50.0427,74.2983052264808,50.1367,159.1923,5.63889,6.62453609756098,5.63889,1788.33488686411,6622.76873,3.500129485322,0.133929,2425.776071,0.520071023558906,7.521279484665,13.39883,0.313921,-4.20417e-05,1.2419975,1.2419975,0.1003535,-0.0842527579108613,181.25,9.73696988372093e-07,4.11200649305556e-07,85.6187746527778,53.6812,74.1068,8.56294961805555,1.0288,0.0613581274305555,0.03776,0.0,-1.0,-1.0,1.55534040980725,3.03853739428864,2.30620237373317,-2.10039162017972,-1.70446358068039
181,224,-1.57034575,-0.112648542452869,-1.7961940945362,0.364487609048611,18.017911132,52.038,54.4313,50.0708,60.256396875,50.0891,157.2809,5.69435,6.38602850694445,5.08905,109.821760434028,1952.81618,0.40369964531,-0.230324,2457.330324,0.0226752062390173,1.921649612261,11.93846,0.328133,-0.09668,13.75801,13.75801,0.1363178,-0.0842469279108613,180.513888888889,9.75406631944444e-07,4.56329416666667e-07,87.0817701388889,53.4066,75.7764,8.55783833333333,1.11129,0.0612912631944444,0.0376800000000003,0.0,-1.0,-1.0,0.730020076077338,1.11764487109762,1.18144150559924,-2.22886906344883,-3.17550038910386
182,231,-1.32062747916667,-0.433683069797527,-2.0128018945362,0.238388708912543,11.5695198951,53.1023,56.7854,50.0304,62.1269010452962,50.5185,158.8365,6.27967,6.65869202090592,4.50204,98.4912155790941,3105.0875992,0.382685845144,-0.204617,2160.144617,0.0084490494501846,0.761606788764,14.07594,0.302297,0.00158866,1.4439665,1.4389665,0.0860026,-0.0841317379108613,180.404181184669,9.78746868055556e-07,4.25438832752613e-07,86.9581658536585,53.5419,74.3211,8.5597281184669,1.02909,0.0622807336805555,0.0400300000000002,0.0,-1.0,-1.0,0.115229431274274,1.32181530087234,0.63439015615984,-2.07815954509958,-2.92881702743999
183,238,-1.34600670486111,-0.061344041411203,-2.0186782945362,0.479910814198611,15.974676431,55.924,60.4977,50.1714,69.2850881944444,50.7657,180.6183,5.7275,6.78329069444444,3.73488,138.357986633681,2172.85738732,0.381054833279,0.0585363,2110.7814637,0.0323385475174791,1.828369697464,12.22075,0.323216,0.000314822,1.565887,1.4632594,0.1078189,-0.0843809179108613,180.045138888889,9.85057114583334e-07,4.19736378472222e-07,88.1238180555556,53.2372,76.3828,8.55914354166667,1.12688,0.063573382986111,0.0378899999999999,0.0,-1.0,-1.0,0.499581637476628,2.32400072768166,1.29414325032275,-1.62077630603957,-2.70528260541339
184,245,-1.55191472222222,0.0265320860193524,-1.5050150945362,0.422022152986111,17.58000014,53.2203,53.3788,49.9823,59.9837295138889,50.0586,163.6304,6.27459,6.49010958333333,5.39348,145.884161041667,2136.4713,0.387175222087,0.031535,2504.718465,0.035182200566427,2.150839513098,15.21828,0.31236,9.75899e-05,42.56582,0.925783,0.1686525,-0.0843916379108613,179.774305555556,9.73305826388888e-07,4.3032075e-07,88.3477815972222,53.2797,75.9883,8.56620875,1.09022,0.0623319010416666,0.0378000000000002,3.9,103.18,31.31,1.12534412901252,1.20863972901894,1.30741794897345,-2.48805648667011,-3.20216103335072
185,252,-1.43674924652778,0.443212980116575,-1.6706040945362,0.51399841965625,17.186106654,52.9473,53.1882,50.0232,52.8499960069445,50.032,156.169,5.90196,6.31823154513889,5.32709,177.02696921875,4499.69222,7.706649485304,-1.97398,2509.57398,0.0624194424360104,8.811479624715,11.40593,0.320737,-0.200639,6204.57728,10.98256,3.36926,-0.0934839729108613,94.8003472222222,7.72743230729166e-07,2.85820467638889e-07,60.833975,10.2317,118.8413,8.79353730902778,1.24479,0.0411850135642361,0.1953,0.0,-1.0,-1.0,2.95406466926511,0.227567838944971,2.04172459785086,-0.592367268341604,-2.23230646365961
186,259,-1.43177626371951,0.0815401206106285,-2.0367870945362,0.363236378389026,7.5938434902,52.6933,53.5044,28.9351,59.5812908423493,28.9351,111.3659,6.49873,6.70531485703246,6.1191,760.11886250211,9509.38343448,6.758169525509,-1.97114,2473.42114,0.472395693322828,9.311869661689,8.098713,21.5952,-167.776,28401.56386,28401.56386,2.34717,-0.0937401679108613,59.3738317757009,5.78928831581679e-07,7.28402345311759e-07,56.7244168877067,0.0339908,131.1230092,8.87304658519051,4.06279,0.516509801683809,0.38543,0.0,-1.0,-1.0,6.1364202033683,-3.66572159918712,-1.0866389048084,4.19297033267891,0.251583810418154
187,266,-1.33447096383867,0.131479399209454,-2.0102465945362,0.428918634070882,16.742009582,52.9212,53.0892,49.8982,60.3561129256428,50.0103,159.4837,6.28264,6.64368176511466,5.88332,644.648072973176,10679.2579948,6.018369582244,-1.90147,2490.42147,0.537995866059193,10.417099740025,13.35869,2.26183,-1.16629,404.35413,246.84745,2.50792,-0.0935851399108613,63.3479166666667,5.74322630482867e-07,8.66105788336805e-07,54.0344722916667,15.0871,114.5329,8.80189490972222,3.38978,0.569076604951925,0.28291,0.0,-1.0,-1.0,3.84606869482446,1.2124559736501,2.94572321213155,-0.561202857248783,-1.20352925851365
188,273,-1.3566880973975,0.176940183990552,-2.0012110945362,0.356937433262682,6.006762265,52.0904,52.6343,49.7262,59.5377987491313,49.9958,105.1582,6.69305,6.66618164697707,6.36425,577.119064974427,8506.3216675,3.948619516403,-1.97524,2506.26524,0.509081611644909,12.842499628236,9.28945,3.47912,-0.952804,511.95769,212.31634,2.22347,-0.0936055399108613,63.3951388888889,5.72869314826388e-07,2.46596354092778e-06,53.2658030555556,13.5884,115.4926,8.78516630555556,3.4873,0.483655620796309,0.28312,0.0,-1.0,-1.0,2.84630097247683,0.889636456567764,2.07924049652784,-0.688483808247851,-0.836809080139173
189,280,-1.36539237916667,0.469604698403278,-1.9866929945362,0.35890163236023,6.709320158,51.8361,51.8361,49.9931,57.6913690201729,49.9977,93.1853,6.85605,6.64582284582132,6.55502,730.308396301369,12495.676787,7.98886869593,-1.95508,2522.69508,0.594887365805097,12.115099340861,7.185,9.24385,-0.831631,217.15353,182.21933,2.24328,-0.0936412513108613,55.6621037463977,5.4837363660412e-07,1.57307808464517e-06,53.7636748198847,13.3423,119.4407,8.88236641930836,3.48389,0.577417399243414,0.32722,0.0,-1.0,-1.0,2.9392009613602,0.829473267346665,2.2390487835038,-0.70020835947578,-0.795536039672998
190,287,-1.38073301390821,0.348039245122646,-2.0179538945362,0.415242954512438,7.149437362,34.8743,51.8045,47.5052,56.5925274342573,50.0047,89.0343,6.68454,6.58413176972282,6.64638,649.16398875963,8423.024945,10.32819911381,-1.91412,3113.27412,0.541534785523374,9.890019434935,10.27258,0.485321,-1.11134,428.34877,214.8841,2.42557,-0.0937401679108613,52.3655332302937,4.91010829173107e-07,7.4881481764915e-07,51.1295460374034,0.0339908,125.9510092,8.86975469088099,3.76736,0.61834255985987,0.38536,0.0,-1.0,-1.0,3.41568537234448,0.0712194037353358,2.15563622940899,-1.21442331009859,-0.822364245957652
191,294,-1.40649973125,0.467346356120168,-1.9946124945362,0.515858569715444,7.0311732505,52.4172,54.3122,49.9925,58.3170254054054,49.9998,85.7462,6.5082,6.74363135135135,6.16237,846.305528805483,8074.0227868,9.0872918343,-1.82542,2498.08542,0.677729541903398,10.1906859309,10.59185,0.988959,-1.73485,1091.59483,714.73271,2.74243,-0.0935804069108613,69.8038461538462,6.51961446360988e-07,3.01682404410846e-06,54.0135594615385,11.9587,117.7873,8.75295041153846,3.35232,0.926011076762741,0.30216,0.0,-1.0,-1.0,2.99643518781244,1.23755864876379,2.52358664339076,-0.359132243348978,-0.669100607264984
192,301,-1.3533722862442,0.275713094262618,-1.9739835945362,0.400170893829772,6.268219329,47.7471,47.7471,50.0005,57.6222724760501,50.0025,87.7945,6.30703,6.65935892041268,6.2494,682.678762021371,9991.4725969,9.777979280921,-1.96814,2505.48814,0.577730361160912,10.229799474216,6.09982,0.874146,-0.41037,291.86501,119.31056,2.85807,-0.0937401679108613,65.9686578171091,1.09152174719968e-06,0.0003744279005911,54.2064932619469,0.0339908,130.3650092,8.804932570059,3.76787,2.07671268810885,0.38543,0.0,-1.0,-1.0,2.95711421739381,0.759321301608388,1.63259295378859,-0.70308747874712,-0.561406092212722
193,308,-1.33795699688935,0.0557157222069161,-1.9772972945362,0.3774196474763,9.130711632,48.8802,53.2779,49.6256,57.7582685779817,49.9966,89.7074,6.42146,6.96258470948012,5.2229,916.896276494572,13119.839303,9.166659713875,-1.7369,2102.2669,0.280932100871163,8.826719746599,7.01114,1.36304,-1.15287,1033.28958,63.49058,3.97962,-0.0935786209108613,53.1119842829077,3.09529054126222e-05,0.0025538497080289,55.2076374263261,16.8601,112.4279,8.94895791748526,1.46253,2.20228121799365,0.37366,7.0,103.82,33.2,2.19833853731171,0.894616732310272,1.95663768192128,0.338558267462317,-2.00856696731809
194,315,-1.31849940809282,-0.185552120253796,-1.9966392945362,0.226205940600521,3.90828275666667,52.8402,54.5139333333333,49.995,56.0017344560185,50.0104,79.0002666666666,5.79087,6.74079610532407,3.32355666666667,122.250614727216,4780.08668923333,4.81538726276667,-1.111268,1106.15560133333,0.0230614009019445,7.906032229509,8.74783633333333,0.729245666666667,-0.10504595,85.1232800666667,48.6173131666667,2.97198666666667,-0.0935765882441947,62.1185763888889,1.00465672052257e-06,3.75743234792445e-05,54.7140982482639,12.7572666666667,117.406733333333,8.90480315046296,1.70283333333333,0.0775025636853125,0.2902325,0.0,-1.0,-1.0,-0.194710390305344,0.177751154603918,0.728543909318379,0.0640152972371288,-0.772599402454975
195,322,-1.32117404394423,-0.138933561446534,-1.95035076120287,0.293600379649184,5.490180765,54.3757,54.3757,49.9934666666667,57.6699612329435,49.9934666666667,84.4702,4.07748,6.76326567556043,3.52173666666667,141.616201833114,4445.33713766667,4.061841809958,-1.95346666666667,1404.9978,0.0403918529809678,6.78984973735025,9.09563583333333,0.72074425,-0.1221504,142.898391,80.3682241666667,0.721800570666667,-0.0935760889108613,62.0214877039201,9.84037514154513e-07,4.18415782932658e-05,52.6885498052106,13.2736333333333,115.590616666667,8.89132876734843,1.72267916666667,0.0696630271242476,0.299216666666666,0.0,-1.0,-1.0,0.0339776845541577,0.671794207954704,1.17538712689785,0.308336572440757,-0.712956963775675
196,329,-1.32632510547314,-0.468632288419134,-1.98617502786954,0.184707186076591,4.18566037136667,50.166625,56.1798333333333,42.7842,61.0167889991063,50.0087,88.6683,4.36741,6.80787653708668,3.95873,107.830426352328,4664.36806493333,7.31047040006667,-1.56101,1431.53601,0.0816828114590974,8.9697040721,9.79022966666667,1.81971355,-48.6735,8448.00741,8447.09143925,3.78863483233333,-0.093576784577528,30.7477211796247,7.3367435889589e-07,3.25257621893243e-05,50.4470829758713,17.0762,111.9458,9.02036163985701,2.4805,0.0517576969436862,0.2981125,0.0,-1.0,-1.0,0.958480687669788,-0.845126883835841,0.294168243276586,1.8374769383664,-0.539417784937465
197,336,-1.20698810008345,-0.352882303329584,-2.04473675120287,0.176464913321705,6.45234505146667,55.4607,56.2703333333333,3.64124,61.0507651244286,3.64124,140.52376,4.2301375,6.8524615989504,3.6503825,184.416607634797,6583.06228070567,9.2465663918,-1.59430666666667,964.84864,0.329701634807516,9.1255175086,7.91717,1.73196005,-0.442961755,447.052980366667,86.2841911666667,0.759991846333333,-0.0935755781608613,29.022092432707,6.52919332171153e-07,2.96391059956311e-05,50.4115629888268,15.9862333333333,113.062766666667,9.03997697519892,2.09652,0.0453915937649468,0.286,0.0,-1.0,-1.0,1.50084929205259,-0.106678737302114,1.39163124930404,-1.21324230169121,0.361844371014916
198,343,-1.23761802618862,-0.571565427272388,-1.9881658945362,0.219970235929118,7.87221607463333,54.34615,54.95125,48.8784,62.0698882575758,50.0234,158.954933333333,4.36636333333333,6.779052864082,3.7708825,96.9480587302986,4795.76277043333,8.38158311594433,-1.31331666666667,1019.18898333333,0.0494546604516864,9.05686291206933,11.2763366666667,37.6518872166667,-1.21104513333333,5531.6392732,5531.6229582,3.0879542865,-0.0935751329108613,32.6622032026505,6.50148952549983e-07,0.0015686443888994,50.2655493695932,13.9817,116.250633333333,9.05077528253267,1.54021,0.0540608713636901,0.285290833333333,0.0,-1.0,-1.0,1.26084925138765,-0.300318154987152,0.672700336172012,1.92349139536013,-1.33204674381943
199,350,-1.27073117507861,-0.644420557423656,-1.98487422786954,0.134875212699063,5.75304601596667,53.6616,53.9907333333333,50.0033,61.0760086275485,50.0033,96.3822,4.08297666666667,6.80521277391016,3.6078575,112.4209659227,4977.97202543333,7.589879585611,-1.40308,802.528523333333,0.104958979301278,8.91955285372433,9.44750333333333,24.2061039666667,-1.88822825,2646.49495004333,2646.49084004333,2.837231854175,-0.0935763791608613,45.0775319078402,0.000323725757093,0.0013880545390236,51.8876622575833,16.1043333333333,115.685666666667,9.02244787460633,1.40636333333333,8.73015287849694,0.285956666666666,0.0,-1.0,-1.0,0.224128822028211,0.510137854811923,0.0230806552139873,1.65835926524037,-1.06257861543505
200,357,-1.28035919038599,-0.665141707296,-1.98957202786954,0.131705674883087,5.69530743866667,54.2904333333333,54.8189,49.9921,63.4758243772807,50.017675,98.3729916666667,4.67775333333333,6.85792860185626,3.37004333333333,121.197586009194,5167.97056486667,9.98464617609967,-1.4793025,895.6080625,0.160467927495438,9.05789450945925,7.23672833333333,7.96747710333333,-1.45416346666667,1586.324004275,521.424476723333,2.81688880333333,-0.0935759562441947,30.3622892181911,0.0003140774177605,0.001380323415833,49.9313494643161,15.4571333333333,114.766866666667,9.05891219127917,1.61444,8.65517688333368,0.285586666666666,0.0,-1.0,-1.0,0.0731886255302449,0.876096336931974,0.317382685460716,1.23328657227052,-0.897162987589067
201,364,-1.27499084219071,-0.667355908969843,-1.9826470945362,0.120187036294008,6.8113216819,54.87625,55.4011666666667,21.7943666666667,59.1805180938232,50.03,87.4366666666667,4.35304333333333,6.82578990410589,3.58111166666667,109.628650291207,4878.15977073333,7.4198196618295,-1.67411,1166.01725853333,0.0945524425909191,8.94675290094533,10.9232283333333,3.73997984333333,-1.102994062,3245.23422736667,194.144133333333,2.8506212985,-0.0935761649108613,38.5882405906717,0.0003140060537385,0.0014515053579386,45.6649253916802,14.561075,59.4426916666667,9.02166579011345,1.56008416666667,8.69548484592197,0.28553,4.0,103.8,33.23,0.308747208286434,0.151486191578033,0.747635664103995,0.951330813851757,-1.05798014927312
202,371,-1.2912580269093,-0.907084309119536,-1.9816536945362,0.106310680265813,5.43112986033333,53.4948333333333,54.7602,49.9493,57.3164318133047,50.0235,72.8375,4.22732083333333,6.76097352020744,3.78107,58.3178320836597,4736.62398366667,7.13051643343317,-1.6225925,851.780259166667,0.0397620534042526,8.99768295577658,10.0445883333333,9.00853,-1.136238,3149.14515766667,203.249513333333,2.84384211766667,-0.093674347477528,39.4710300429185,0.0003422339253047,0.0014435213375556,43.9871923059728,5.440595,76.4963383333333,9.00160211194564,1.70049833333333,9.18404268925557,0.285115,0.0,-1.0,-1.0,-0.160198300790095,0.114817129549714,0.264625556358187,1.54417959119306,-0.92561984470823
