,Day,kurt_day_mean_min_magn,abs_mean_lastday_mean_magn,abs_mean_lastday_min_magn,energy_sstd_lastday_mean_magn,energy_sstd_lastday_max_min_magn,frequency_center_min_magn,frequency_center_lastday_min_magn,mean_square_frequency_min_magn,mean_square_frequency_lastday_mean_magn,mean_square_frequency_lastday_min_magn,mean_square_frequency_lastday_max_min_magn,frequency_entropy_max_min_magn,frequency_entropy_lastday_mean_magn,frequency_entropy_lastday_max_min_magn,level4d_energy_lastday_mean_magn,level5d_energy_lastday_max_min_magn,ulf_power_lastday_max_min_magn,ulf_kurt_lastday_min_magn,ulf_kurt_lastday_max_min_magn,ulf_energy_smax_lastday_mean_magn,ulf_energy_smax_lastday_max_min_magn,diff_1_lastday_max_min_magn,skew_lastday_max_sound,skew_lastday_min_sound,kurt_max_min_sound,kurt_lastday_max_min_sound,abs_max_max_min_sound,abs_mean_lastday_min_sound,s_zero_rate_max_lastday_mean_sound,power_10_15_day_mean_min_sound,power_35_40_lastday_mean_sound,mean_square_frequency_lastday_mean_sound,mean_square_frequency_lastday_min_sound,mean_square_frequency_lastday_max_min_sound,frequency_entropy_lastday_mean_sound,frequency_entropy_lastday_max_min_sound,level6a_energy_day_mean_min_sound,mean_lastday_max_min_sound,label_M,label_long,label_lati,PC1,PC2,PC3,PC4,PC5
1348,175,-1.37988874652778,0.0229137763974898,-0.345767105894177,0.0042605530930555,0.0699169105,48.6018,54.7121,43.9173,53.9437722222222,50.0222,46.7641,5.17154,6.50483625,4.77834,4.67044354166667,112.4567805,0.01305290102,-0.669554,2392.579554,0.0011044526449652,0.12645385653,2.020636,0.303468,-0.0504481,20.312365,0.7017143,0.0610036999999999,-0.0922164654738577,94.0381944444444,9.61796336805556e-07,4.13348534722222e-07,74.5652079861111,45.2808,59.5892,9.02860256944444,0.543290000000001,0.0466902895833333,0.34459,0.0,-1.0,-1.0,-2.52227015035883,-0.196546094972323,-0.849473140990611,-2.28498303894575,-1.81417294673958
1349,182,-1.37127862152778,0.0041305693671472,-0.319146205894177,0.0043464665832752,0.0860830657,42.4117,55.65,20.019,53.1979919860627,49.0095,83.4095,5.95022,6.39441885017422,5.24075,4.04396465993031,86.4095601,0.00288417892,-0.524888,1653.374888,0.0004273836463066,0.04412625916,2.0602832,0.27488,-0.0566532,14.759226,0.749052,0.0637576,-0.0922090054738577,94.7048611111111,9.39353742160278e-07,4.15962576388889e-07,73.8534607638889,45.5158,57.3112,9.02265298611111,0.581670000000001,0.0498159766550522,0.34527,0.0,-1.0,-1.0,-1.90895568728556,-0.815789148114669,-1.04299450059085,-2.89662820112478,-1.62762193690417
1350,189,-1.40185218055556,0.0932410267447121,-0.291408205894177,0.0051477710729166,0.309624992,35.2244,53.9553,10.09,52.115275,50.0587,43.0695,4.94373,6.16606319444444,4.221,4.64594515972222,103.318294,0.01110527351,-0.65023,2319.89023,0.0006629625722222,0.12088422394,1.607749,0.300034,-0.0514548,2.242012,0.7049383,0.060481,-0.0921988654738577,94.7839721254355,9.44293327526132e-07,4.14609421602787e-07,74.3883466898955,45.8775,58.5515,9.02523724738676,0.54144,0.0419992481675392,0.34604,0.0,-1.0,-1.0,-2.30632280178059,-1.28365802736324,-1.10097284587699,-2.90181854957657,-1.62747640019459
1351,196,-1.40270856944444,-0.0018400076302878,-0.349831305894177,0.0040632662649305,0.0581701325,41.9286,53.6192,15.0936,52.2887520833333,49.7553,28.2455,4.61327,6.42849861111111,4.45038,4.06693498819444,94.3753215,0.00234534778,-0.394684,2374.804684,0.0004807412583333,0.0433344734,1.9573244,0.235171,-0.053962,8.229694,8.208549,0.1360549,-0.0922015254738577,86.15625,8.64877333333333e-07,3.93909427083333e-07,69.2705788194444,42.7333,50.6053,9.06086541666666,0.476569999999999,0.0398573214583333,0.35176,0.0,-1.0,-1.0,-2.60532316123589,-1.05011866633107,-0.839477719491737,-2.62622776709383,-1.45518732401163
1352,203,-1.40054444444444,0.100621544105823,-0.344336505894177,0.0051125927342657,0.120639942,21.2334,53.3895,2.89555,52.2131916083916,48.9207,76.1993,5.55182,6.20900395104895,3.9757,6.11978427377622,143.6604489,0.00307839932,-0.47458,1101.50458,0.0006147428311888,0.0438978591,2.2777655,1.14847,-0.0569314,33.010924,32.998388,0.431304,-0.0922178354738577,69.9358974358974,8.64726927350428e-07,3.78291183760684e-07,63.5935461538461,45.8981,46.392,9.10525307692308,0.47029,0.035546892051282,0.33701,0.0,-1.0,-1.0,-2.07463577978196,-2.05692327361081,-0.989912521935614,-3.03382278158018,-1.08464425166034
1353,210,-1.45857979864583,0.101397228600597,-0.332562805894177,0.0070754905020905,0.3403691319,34.3518,51.9081,21.0218,52.5689,39.6865,85.2005,5.77004,6.21497982578397,4.08986,5.11682925574913,100.385892,0.02425961189,-0.476645,2244.706645,0.0006673337834494,0.0892706862,1.3968666,0.212417,-0.0541911,7.708718,0.7822196,0.163488,-0.0922186854738577,86.5763888888889,8.12066163194444e-07,3.86192774305556e-07,68.3241194444444,45.3324,45.9556,9.056579375,0.460459999999999,0.035441525625,0.34742,0.0,-1.0,-1.0,-2.024607420481,-1.56838558463901,-0.895420086305649,-3.31980772298718,-1.50336973508084
1354,217,-1.43539525694445,0.0672743823002677,-0.320077505894177,0.0056050328611111,0.092037212,45.4096,53.7748,28.4527,51.8077673611111,49.1871,24.9579,5.40267,6.20206475694444,3.37491,4.59724078263889,103.519287,0.00468458308,-0.473442,1461.303442,0.0006918198127777,0.0294750341799999,2.0910543,0.242663,-0.0460386,0.801659,0.758625,0.051673,-0.0922340754738577,84.78125,8.06887774305556e-07,3.84998732638889e-07,69.5866520833333,45.5896,49.5209,9.06795777777778,0.46289,0.0337919126388889,0.34712,0.0,-1.0,-1.0,-3.14201470453821,-1.08052109572722,-0.992791727541681,-1.97374757121638,-1.32890094871284
1355,224,-1.40298691666667,0.0582354326474899,-0.327822105894177,0.0061232912465277,0.21880257,41.6343,51.5993,23.2074,56.0284177083333,43.2468,94.2142,5.92452,6.20824236111111,4.51956,4.90695244618056,102.9031317,0.01720091459,-0.460912,2301.920912,0.0017233091843402,0.21301112231,2.0311796,0.237664,-0.0393622,0.780257,0.6938503,0.0492506,-0.0922068954738577,85.7083333333333,8.12564677083334e-07,3.90891114583333e-07,69.6233215277778,45.4702,49.0891,9.06728517361111,0.461270000000001,0.0360542741319444,0.34627,0.0,-1.0,-1.0,-1.92475705505299,-1.21379443059211,-0.872290725214205,-3.21885088472304,-1.65635387668835
1356,231,-1.39053035069444,0.141545532300268,-0.349514505894177,0.0060362159548611,0.21272659,26.5506,48.5554,5.4205,55.0124315972222,22.9902,89.4788,6.14297,6.21341364583333,4.64949,5.36810548020833,103.7227766,0.10508168213,-0.801777,2292.161777,0.0042513539003472,0.88473164018,2.1588408,0.244108,-0.0630005,0.791393,0.7411566,0.0510138,-0.0921996654738577,88.5173611111111,8.12589152777778e-07,3.93511371527778e-07,67.6210732638889,45.6488,45.3242,9.05010993055556,0.49686,0.0369110931597222,0.34616,0.0,-1.0,-1.0,-0.95070974122856,-2.09507241863616,-0.904774984760326,-4.38677297099909,-1.40714804561534
1357,238,-1.39982397013889,0.0821598482724899,-0.300264405894177,0.0052386336701388,0.130066993,39.0476,44.85,21.7818,56.0764013888889,22.7094,106.0006,4.94557,6.29748482638889,4.18042,5.06736606597222,107.052812,0.07225763727,-0.505813,2159.575813,0.0044194549397916,1.06327368471,1.899095,0.258019,-0.0579239,23.77343,0.714015,0.0936492999999999,-0.0921984754738577,85.8958333333333,8.10064923611112e-07,3.88587131944444e-07,69.0219746527778,45.7169,48.47,9.06440086805556,0.467449999999999,0.0359291761458333,0.34053,0.0,-1.0,-1.0,-1.59757777261382,-1.45054826739435,-0.933768125935117,-3.79624820832107,-1.20450464079368
1358,245,-1.38144303819444,0.0613981618141565,-0.358177105894177,0.0042128015,0.058641406,40.2341,51.0672,18.507,52.54830625,46.9981,41.8495,5.464,6.19503506944444,4.71921,4.57363892291667,104.7408813,0.00582376906,-0.607699,2392.607699,0.0004221218047569,0.0479220124499999,1.9132907,0.23833,-0.06702,3.115029,0.6858221,0.0578357,-0.0922261254738577,83.9305555555556,7.91314708333334e-07,3.80625732638889e-07,70.5278635416667,45.3708,53.6428,9.07189572916666,0.455579999999999,0.0345033536458333,0.34217,0.0,-1.0,-1.0,-2.21679195212409,-1.42538310386991,-0.883552032896218,-3.00896885911835,-1.76719432827773
1359,252,-1.38916966319444,0.109250394453045,-0.332172405894177,0.0036818220659722,0.028054744,37.5084,52.0488,6.11797,53.3659350694444,50.0197,56.8163,5.19813,6.25954899305556,4.27537,4.86230726944444,98.985359,0.00120399655,-0.45404,2411.84404,0.0003565032982986,0.01934776845,1.8348039,0.0702124,-0.0453147,406.64967,1.177296,0.108614,-0.0921933754738577,113.274305555556,5.11494086681953e-07,4.35386833333333e-07,56.1999329861111,45.3718,23.9421,8.94446732638889,0.729039999999999,0.0268528863269125,0.34718,0.0,-1.0,-1.0,-2.24438434670715,-1.53858981369548,-0.839318507019539,-3.09187846619953,-1.21393966989569
1360,259,-1.47090052264808,0.350941906258601,-0.324615505894177,0.0079281584097222,0.093133469,23.8704,53.002,3.96807,52.7369600694445,50.036,43.2491,6.31269,6.204889375,5.41419,16.8949810916667,418.782575,0.02699320245,-0.43516,2448.66516,0.0012304587042361,0.22963073268,4.43228,0.0600675,-0.0479606,47.502563445,1.185675,0.3253358,-0.0921941554738577,113.802083333333,9.5600006620209e-07,4.34912354166667e-07,55.8893868055556,45.3045,20.5598,8.93497708333333,0.7369,0.0500122358885017,0.33732,0.0,-1.0,-1.0,-1.49147570016215,-2.09198079033438,-0.688125123417242,-3.74148729761009,-1.49068105175803
1361,266,-1.42898198188153,0.11864926389749,-0.307142405894177,0.0176704752774305,0.2445173671,28.7798,28.7798,3.05627,57.0415686458333,3.05627,109.37073,5.78248,6.27245934027778,4.48078,22.0575689930556,104.803465,0.0899113654899999,-0.855501,2243.095501,0.0027039716296875,0.53229642537,1.5524933,0.0656951,-0.0339864,1.397985,1.166624,0.0884471,-0.0921818454738577,114.204861111111,9.56079340277778e-07,4.29814975694444e-07,55.9404690972222,45.7558,24.3523,8.93393420138889,0.747589999999999,0.0491409062499999,0.3455,0.0,-1.0,-1.0,-0.283571945400106,-2.75748684072843,-1.02371347895165,-5.69922481142963,-0.764222761125026
1362,273,-1.35350294791667,0.0971029795224899,-0.345222105894177,0.0123807730295138,0.1418451875,34.856,53.9091,48.1626,65.2364338541667,49.8091,95.6179,6.06182,6.30559149305556,3.62456,14.8894211065972,105.43747,0.0325352080799999,-0.614989,2387.874989,0.0010470424873958,0.22513084023,1.5122775,0.0661919,-0.192831695,77.41822,46.6032611,0.088968,-0.0922278754738577,113.671875,9.40622579861112e-07,4.29837513888889e-07,56.1042369791667,38.37805,30.68545,8.93782201388889,0.75004,0.049761003125,0.36791,4.1,101.71,25.12,-2.14421991598868,-0.497758963855569,-0.958494678209528,-2.64262471474956,-1.10101629039609
1363,280,-1.22904844097222,0.111834121631956,-0.305112805894177,0.0148599304351916,0.1517268561,42.2135,52.4617,11.983,62.9577585365854,49.9869,78.7011,5.05082,6.24629613240418,4.27431,19.9732453902439,122.020357,0.00188141545,-0.890279,2413.740279,0.0005239757295818,0.03327174065,1.475612,0.0517552,-0.0434159,11.83732,1.240866,0.3768695,-0.0921934054738577,115.348432055749,9.60493645833333e-07,4.35750477351916e-07,55.1696456445993,45.029,19.6167,8.92681965156795,0.76465,0.0424259716129032,0.33645,0.0,-1.0,-1.0,-1.98220309883958,-0.800897736277088,-0.851315960721101,-2.90895673613102,-1.15328795470039
1364,287,-1.29808422648084,0.110281012855823,-0.320738305894177,0.0125917713315972,0.1752789213,51.8421,52.5092,49.7787,67.5399649305555,49.9975,91.5905,5.75189,6.26271777777778,5.09011,5.80086318472222,75.018632,0.0669364410499999,-0.578559,2450.088559,0.0017862349162152,0.31630381326,1.6023228,0.0452145,-0.0546751,129.58116,1.293549,0.1137029,-0.0921925354738577,118.458333333333,9.7658949122807e-07,4.65173402777778e-07,54.0254489583333,45.561,16.3853,8.88851447916667,0.841010000000001,0.0575392547368421,0.33694,0.0,-1.0,-1.0,-2.20692077352816,-0.121836022599713,-0.742057723876062,-2.55492482079785,-1.38258272801145
1365,294,-1.41524795336788,-0.0273020970858866,-0.232753205894177,0.0071990567357512,0.151350465,51.7648,53.2656,49.8293,68.2486906735751,50.0921,96.2689,4.91224,6.10244279792746,3.79269,2.63112676165803,21.412248,0.0009872525999999,-0.536691,1752.246691,0.0002896833297409,0.01790378379,1.114321,0.0683031,-0.0712039,7.10735,1.310362,0.0994408,-0.0922134154738577,96.057268722467,1.15860714583333e-06,4.97620938325991e-07,51.0444088105727,45.2198,13.5183,8.94921643171806,0.926030000000001,0.118458259375,0.34478,0.0,-1.0,-1.0,-2.99861478927604,-0.299145283427402,-0.810505202758757,-1.84146652623884,-0.847759015296837
1366,301,-1.43450391625616,0.187316901744712,-0.260701205894177,0.0117192392326388,0.226514685,52.7295,53.7247,49.9899,76.7690211805556,50.0004,99.4426,6.15819,6.30367253472222,4.08545,9.94002761458333,380.0129721,0.00107997822,-0.445376,2049.285376,0.0002815029867361,0.0078259374,4.052724,0.0316415,0.00920646,1.404694,0.0788999999999999,0.0899142999999999,-0.0653627554738577,231.215277777778,1.40106531818182e-06,7.83444118055556e-07,55.7592027777778,55.0283,4.0388,8.37164013888889,0.289349999999999,0.288040823426574,0.0067399999999997,0.0,-1.0,-1.0,-2.35878589037595,1.02869296084488,-1.26771070690061,-2.80080568718428,-0.944164070393944
1367,315,-1.50777141843972,0.650749556200731,-0.319046480894177,0.0081787021684027,0.167783077083333,50.0196,53.620825,49.3696,50.1942244212963,49.99715,5.64518333333333,3.873175,6.32728240162037,2.75739333333333,15.9334582824074,81.176956,0.003676474,-0.0554503749999999,636.073026041667,0.0010764880778356,0.13526554315,1.7929901,0.4713555,-0.0102346066666666,1.830528,1.830528,0.0935065999999999,-0.0862571279738577,228.898726851852,1.42304439506173e-06,6.91252333912037e-07,59.0091943865741,53.845225,87.7654416666667,8.32914576388889,0.948864999999998,0.430445655144033,0.0040474999999995,0.0,-1.0,-1.0,-3.7049177602548,0.601543756407989,-2.04395581123931,-1.27537675343324,-0.126887505768124
1368,322,-1.49998103009259,0.802018100818786,0.729817794105823,0.0071578080694444,0.0176661333333334,52.07205,52.5167,49.984025,50.0643146412037,49.984025,0.270049999999998,2.410355,6.26790972222222,1.70998416666667,19.2471968171296,23.9014666666667,3.31936666666667e-05,-0.008942875,658.640277208333,2.60252092592586e-05,0.0002694382999999,0.121690833333334,0.02956125,-0.003607795,0.111373333333333,0.06376,0.023339125,-0.0574139304738577,233.995949074074,1.78011946180556e-06,7.42381167824074e-07,54.8107304976852,54.0304333333333,1.50601666666667,8.30531527199074,0.207136666666667,0.728702367476852,0.0019600000000004,0.0,-1.0,-1.0,-5.13953019671056,0.464321421094767,-2.03496823086272,-1.17757606449629,0.535663351914011
1369,329,-1.49662428819444,0.414545588026345,-0.29061643922751,0.0286718953365954,1.05436424766667,51.8075666666667,54.6085666666667,49.871125,62.1697786180308,50.00975,89.4875833333333,4.23259,6.52537993772242,2.816485,22.7996625017794,719.014211333333,0.007736749075,-0.374906,610.934256,0.0006572962020759,0.049473038225,4.51300475,1.64772929833333,-0.637510666666667,88.0362533333333,78.9175828666667,0.259559966666667,-0.0921594288071911,125.819691577699,1.08747612136628e-06,5.31468471530249e-07,50.1749855278766,9.00907333333333,46.4336266666667,8.76167907769869,1.08375416666667,0.136778076706841,0.38852,0.0,-1.0,-1.0,-2.52345479766919,0.29753906095459,-1.25806736061619,-0.814291125642854,0.707459101557138
1370,336,-1.43207255139791,1.29095380598854,-0.307927805894177,0.213726203481732,10.3091227027667,53.3346666666667,55.3727333333333,38.4808355,82.9737027777778,50.0640333333333,172.346633333333,3.35132333333333,7.07813655864198,3.13259666666667,460.154681550617,3218.45912963333,0.52878504672,-0.428809,252.405133966667,0.128430779696825,2.25041011718667,15.8438139166667,0.0314024333333333,-0.457351666666667,5337.76183333333,1.37689553333333,3.716835,-0.0921328254738578,178.688464506173,2.74239273017622e-06,7.79064263908179e-06,78.9154126350309,45.7976,99.8687333333333,8.57241343942901,1.28244333333333,1.2592357774286,0.452461666666667,0.0,-1.0,-1.0,0.646766428787621,3.57618055791142,-0.436623840896824,-0.85118750726561,-0.059116614273909
1371,343,-1.51847498032408,-0.0196298742683741,-0.306419172560844,0.0076587745643607,0.116118035333333,18.7085,50.2665333333333,7.17984,57.9449891564507,49.7636333333333,74.1453666666667,4.12211666666667,6.99850751021599,2.62229,3.81494609927029,87.214468,0.0097498271033333,-1.26462333333333,409.651942333333,0.0004132008912799,0.0801748034533332,0.677943416666666,1.47756,-80.1176666666667,6624.37084916667,6624.35541166667,0.882538,-0.0957642554738577,118.537128712871,4.11330081613503e-06,6.63253201499191e-06,62.4969202363036,0.0339908,145.149675866667,7.85493989273927,3.93989333333333,1.51935198648099,0.49069,0.0,-1.0,-1.0,0.369475948477785,-1.20527442691096,-3.9326438649036,-0.267242687398706,2.84224746394354
1372,350,-0.930233031869444,0.0374224146060163,-0.32226883922751,0.0087170607374468,0.129094872666667,53.9537,54.0547,26.2843666666667,56.5172936365392,31.5264666666667,68.6325333333333,3.72164,7.141710202781,3.304015,743.741104559183,9154.06947366666,0.809364333433333,-1.19287333333333,560.288651666667,0.0294646403284627,0.336574063333333,1.0703615,1.13322474333333,-4.89994,1027.67373083333,25.687905,0.964290666666666,-0.0928524108071911,105.444926697531,2.93308916463252e-06,3.98766600290027e-06,93.7514525559414,39.7854666666667,107.573533333333,8.52411514853395,1.88442,1.04976364970042,0.475823333333333,0.0,-1.0,-1.0,-1.45523962718043,1.67653963354003,-1.82607831198037,-1.64152168768597,0.323469126438577
1373,357,-0.717921455183256,-0.0256942367437307,-0.315583580894177,0.0061818357161597,0.0796441399999999,54.6174,54.6174,24.0664,63.535779298459,24.0664,94.15935,4.30511,7.14842970194647,3.32528166666667,167.093026158891,10872.8986236667,0.9566076075,-1.20701666666667,530.110553333333,0.0065800846319342,0.4465878338,1.05541916666667,0.0410399,-4.95938666666667,38.3158933333333,26.0793333333333,0.93082419,-0.0927396504738578,93.5339017458384,2.38339891328258e-06,3.01634072037353e-06,91.1850449857897,45.8106333333333,101.386116666667,8.50768335261876,2.145325,0.778250348581608,0.44814,0.0,-1.0,-1.0,-1.24526505075347,1.6360457370338,-1.98487616927014,-2.05284243894013,0.222263539508163
1374,364,0.459265028047092,-0.0412025702344545,-0.311619005894177,0.0050441766128471,0.128905075666667,54.0500666666667,55.2399,47.0923333333333,60.5611840740741,49.6165333333333,46.9687333333333,2.95337333333333,7.19614869675926,2.69751,78.392799102743,117.0508465,0.0132772861666666,-0.691030333333333,644.262600833333,0.0012113637053124,0.0822638371249999,0.521495,0.100472233333333,-4.909245,25.8237716666667,25.6342425,0.970804726666667,-0.0932949254738577,123.68587962963,7.79026302727964e-07,4.66294582373727e-06,102.030773148148,53.31245,92.94455,8.36410937268518,2.47182666666667,0.14908766556421,0.4589,0.0,-1.0,-1.0,-2.74827101007181,2.59352254063591,-3.02037081444932,-0.921738833037343,-0.429732158429847
1375,371,0.451602450000002,-0.0387852125608434,-0.278419755894177,0.0039005397406432,0.0425428305,53.2037333333333,53.2037333333333,38.8552,63.7886060672515,50.0030333333333,43.2959666666667,4.73913333333333,7.0524391871345,2.985395,97.4853808945906,107.36040325,0.0123938761691666,-0.689664333333333,270.101094333333,0.0013194321268698,0.0055924005666666,0.413966666666667,1.04052553666667,-4.94882666666667,67.7121494,31.7437809666667,0.9177595,-0.0930543454738577,124.984710550887,3.16746815551157e-06,4.76537549638539e-06,105.312385772642,52.8478666666667,93.7554666666667,8.37882372432306,1.68150333333333,1.21596506797619,0.4532625,0.0,-1.0,-1.0,-2.39345776469736,2.25643014954891,-3.23139309454898,-1.4657713019871,-0.737411553997764
